CROWN ERECTORS PVT. LTD.,3 Salim Transport Compound; Nr. TK Indl. Est.; TJ Rd.; Sewri(W),Mumbai,400 015,(022)24125968; 24126140,(022)24126140,crownerectors@vsnl.net,NA,NA,Air Handling Units
CROWN ERECTORS PVT. LTD.,3 Salim Transport Compound; Nr. TK Indl. Est.; TJ Rd.; Sewri(W),Mumbai,400 015,(022)24125968; 24126140,(022)24126140,crownerectors@vsnl.net,NA,NA,Chilled Water Coils
CROWN ERECTORS PVT. LTD.,3 Salim Transport Compound; Nr. TK Indl. Est.; TJ Rd.; Sewri(W),Mumbai,400 015,(022)24125968; 24126140,(022)24126140,crownerectors@vsnl.net,NA,NA,Fan-coils Units
CROWN INSULATION,98 First Main Road; South Jaganathanagar; Villivakkam,Chennai,600 049,(044)6265781; 6201713,(044)6285916,NA,NA,Rs. 60 Lakhs,Insulation
CROWN INSULATION,98 First Main Road; South Jaganathanagar; Villivakkam,Chennai,600 049,(044)6265781; 6201713,(044)6285916,NA,NA,Rs. 60 Lakhs,Piping - Water
CROWN INSULATION,98 First Main Road; South Jaganathanagar; Villivakkam,Chennai,600 049,(044)6265781; 6201713,(044)6285916,NA,NA,Rs. 60 Lakhs,Acoustic Liners
CYBER SYSTEMS,106 First Cross; HAL II Stage,Bangalore,560 075,(080)25283543; 9880040567,(080)25283543,madhava@vsnl.com,NA,Rs. 5 Lakhs,HVAC&R Software
D&S CAD CENTRE,301 Shreeji Complex; Nr. VS Hospital; Ellis Bridge,Ahmedabad,380 006,(079)6575032,NA,NA,NA,NA,HVAC&R Software
DBR COOLING TOWERS PVT. LTD.,302 Bajaj House; 97 Nehru Place; New Delhi,Delhi,110 019,(011)6463856; 6464523,(011)6463856,NA,NA,Rs. 3 Lakhs,Airwashers
DBR COOLING TOWERS PVT. LTD.,302 Bajaj House; 97 Nehru Place; New Delhi,Delhi,110 019,(011)6463856; 6464523,(011)6463856,NA,NA,Rs. 3 Lakhs,Fills for Cooling Towers
DBR COOLING TOWERS PVT. LTD.,302 Bajaj House; 97 Nehru Place; New Delhi,Delhi,110 019,(011)6463856; 6464523,(011)6463856,NA,NA,Rs. 3 Lakhs,FRP Packaged Cooling Towers
DCE REFRIGERATION PVT. LTD.,G-33 Ashoka Centre; Pune Satara Rd.,Pune,411 009,(020)4224180; 4224280,(020)4224180,dceref@vsnl.com,NA,Rs. 80 Lakhs,Air Handling Units
DCE REFRIGERATION PVT. LTD.,G-33 Ashoka Centre; Pune Satara Rd.,Pune,411 009,(020)4224180; 4224280,(020)4224180,dceref@vsnl.com,NA,Rs. 80 Lakhs,Consultants
DCE REFRIGERATION PVT. LTD.,G-33 Ashoka Centre; Pune Satara Rd.,Pune,411 009,(020)4224180; 4224280,(020)4224180,dceref@vsnl.com,NA,Rs. 80 Lakhs,Cold Store & Refrigeration
DG ENTERPRISE,16/2 Vahelal Soc.; Opp Krishna Cinema; Naroda,Ahmedabad,382 325,(079)2872519,(079)6420944,NA,NA,NA,Brine Chilling Machines - Water Cooled
DG ENTERPRISE,16/2 Vahelal Soc.; Opp Krishna Cinema; Naroda,Ahmedabad,382 325,(079)2872519,(079)6420944,NA,NA,NA,Shell & Tube Condensers
DG ENTERPRISE,16/2 Vahelal Soc.; Opp Krishna Cinema; Naroda,Ahmedabad,382 325,(079)2872519,(079)6420944,NA,NA,NA,Industrial Ventilation; Exhaust Systems
DGK AIRCONDITIONING ENGINEERS,41; 11th Cross; 2nd Main; B K Nagar; Yeshwanthpur,Bangalore,560 022,(080)3474247,NA,NA,NA,NA,Air Conditioner Service
DGK AIRCONDITIONING ENGINEERS,41; 11th Cross; 2nd Main; B K Nagar; Yeshwanthpur,Bangalore,560 022,(080)3474247,NA,NA,NA,NA,Central Plant Service
DAIKIN SHRIRAM AIRCONDITIONING PVT. LTD.,12th Floor; Surya Kiran Building; 19 KG Marg; New Delhi,Delhi,110 001,(011)23350901; 23350904,(011)23752646,ho@daikinshriram.com,http://www.daikinshriram.com,NA,Ductable Splits Units
DAIKIN SHRIRAM AIRCONDITIONING PVT. LTD.,12th Floor; Surya Kiran Building; 19 KG Marg; New Delhi,Delhi,110 001,(011)23350901; 23350904,(011)23752646,ho@daikinshriram.com,http://www.daikinshriram.com,NA,Split Air Conditioning Units
DAIRY DEN LIMITED,A-29 GIDC Eletronics Est.; Sector 25; Gandhinagar,Delhi,(02712)35555,(02712)36666,ddprodn@icenet.net,NA,NA,Rs. 2206 Lakhs,Display Cabinets
DAIRY DEN LIMITED,A-29 GIDC Eletronics Est.; Sector 25; Gandhinagar,Delhi,(02712)35555,(02712)36666,ddprodn@icenet.net,NA,NA,Rs. 2206 Lakhs,Freezer Cabinet
DAIRY DEN LIMITED,A-29 GIDC Eletronics Est.; Sector 25; Gandhinagar,Delhi,(02712)35555,(02712)36666,ddprodn@icenet.net,NA,NA,Rs. 2206 Lakhs,Refrigerator (Commercial)
DALI ELECTRONICS,8/A; Haroon Building; 190 Shamaldas Gandhi Marg,Mumbai,400 002,(022)22017128,(022)22016629,dali@vsnl.net,NA,NA,Capacitors
DALI ELECTRONICS,8/A; Haroon Building; 190 Shamaldas Gandhi Marg,Mumbai,400 002,(022)22017128,(022)22016629,dali@vsnl.net,NA,NA,Electrical Timers
DALI ELECTRONICS,8/A; Haroon Building; 190 Shamaldas Gandhi Marg,Mumbai,400 002,(022)22017128,(022)22016629,dali@vsnl.net,NA,NA,Insulation Materials
DANFOSS INDUSTRIES PVT. LTD.,296 Old Mahabalipuram Road; Sholinganur,Chennai,600 119,(044)24503511,(044)24503521,(044)danfoss.chennai@danfosss.com,http://www.danfoss.com,NA,Reciprocating Compressors
DANFOSS INDUSTRIES PVT. LTD.,296 Old Mahabalipuram Road; Sholinganur,Chennai,600 119,(044)24503511,(044)24503521,(044)danfoss.chennai@danfosss.com,http://www.danfoss.com,NA,Air-cooled Condensers
DANFOSS INDUSTRIES PVT. LTD.,296 Old Mahabalipuram Road; Sholinganur,Chennai,600 119,(044)24503511,(044)24503521,(044)danfoss.chennai@danfosss.com,http://www.danfoss.com,NA,Refrigeration Controls
DASPASS SALES CORPORATION,3706 Netaji Subhash marg; Daryaganj; New Delhi,Delhi,110 002,(011)3272741; 3262767,(011)3285787,NA,NA,Rs. 100 lakhs,Door Heaters
DASPASS SALES CORPORATION,3706 Netaji Subhash marg; Daryaganj; New Delhi,Delhi,110 002,(011)3272741; 3262767,(011)3285787,NA,NA,Rs. 100 lakhs,Electric Duct Heaters
DECCAN OXYGEN AND ALLIED SERVICES,4-70 Ferozguda; Bowenpally; Secunderabad,Hyderabad,500 011,(040)7751164,NA,NA,NA,Rs. 25 Lakhs,Carbon Dioxide; Nitrogen
DECCAN OXYGEN AND ALLIED SERVICES,4-70 Ferozguda; Bowenpally; Secunderabad,Hyderabad,500 011,(040)7751164,NA,NA,NA,Rs. 25 Lakhs,Oxygen; Acetylene
DEEP COOL ENGINEERS,Shop #7; Bld. A1/6; Anand Chintamani Nagar #1,Pune,411 037,(020)4440601; 4440602,(020)4440601,dceref.pn2.vsnl.net.in,NA,Rs. 40 Lakhs,Cold Store & Refrigeration
DEEP COOL ENGINEERS,Shop #7; Bld. A1/6; Anand Chintamani Nagar #1,Pune,411 037,(020)4440601; 4440602,(020)4440601,dceref.pn2.vsnl.net.in,NA,Rs. 40 Lakhs,Dairy
DEEP COOL ENGINEERS,Shop #7; Bld. A1/6; Anand Chintamani Nagar #1,Pune,411 037,(020)4440601; 4440602,(020)4440601,dceref.pn2.vsnl.net.in,NA,Rs. 40 Lakhs,AC&R Spares
DELTA ENGINEERS,Block 13; Shubhmangal 1535 Sadasiv Peth; Tilak Road,Pune,411 030,(020)4477765; 4479064,(020)4478540,NA,NA,NA,Central Plants
DELTA MARKETING SEVICES (M) PVT. LTD.,10; 1st Fl.; Sun Plaza; 19 GN Chetty Road,Chennai,600 006,(044)8259221,(044)8282226,NA,NA,Rs. 80 Lakhs,Butterfly Valves
DELTA MARKETING SEVICES (M) PVT. LTD.,10; 1st Fl.; Sun Plaza; 19 GN Chetty Road,Chennai,600 006,(044)8259221,(044)8282226,NA,NA,Rs. 80 Lakhs,Check Valves
DELTA MARKETING SEVICES (M) PVT. LTD.,10; 1st Fl.; Sun Plaza; 19 GN Chetty Road,Chennai,600 006,(044)8259221,(044)8282226,NA,NA,Rs. 80 Lakhs,Sluice Valves
DELTA T SYSTEMS,C404 Som Vihar Apt.; RK Puram; New Delhi,Delhi,110 022,(011)6176957,NA,NA,NA,Rs. 60 Lakhs,Hotwater Boilers
DELTA T SYSTEMS,C404 Som Vihar Apt.; RK Puram; New Delhi,Delhi,110 022,(011)6176957,NA,NA,NA,Rs. 60 Lakhs,Central Plants
DELTA T SYSTEMS,C404 Som Vihar Apt.; RK Puram; New Delhi,Delhi,110 022,(011)6176957,NA,NA,NA,Rs. 60 Lakhs,Humidification & Air Cooling
DELTECH CONTROLS LTD.,129/2 Mumbai-Pune Road; Chinchwadi(E),Pune,411 019,(020)27474481,(020)24116935,salesindia@deltechcontrols.com,http://www.deltechcontrols.com,NA,Butterfly Valves
DELUXE FREEZE,20/21 B Jadav Chambers; Nr. Income Tax; Ashram Road,Ahmedabad,380 009,(079)461322; 448142,NA,NA,NA,NA,CFCs; HCFCs; & HFCs
DELUXE FREEZE,20/21 B Jadav Chambers; Nr. Income Tax; Ashram Road,Ahmedabad,380 009,(079)461322; 448142,NA,NA,NA,NA,AC&R Spares
DESIGN BUREAU CONSULTANTS PVT. LTD.,122-123 Sai Commercial Centre; Govandi Station Road; Deonar,Mumbai,400 088,(022)5507100; 5507101,(022)5507099,designbu@vsnl.com,NA,Rs. 25 Lakhs,Consultants
DETAMAN ELECTRICALS PVT. LTD.,146/8/1; Garman Dhayri,Pune,411 041,(020)4392521; 4392522,(020)4392524,NA,NA,NA,Electrical Work
DEVARIYA A,A-144/2 JB Nagar,Bangalore,560 075,(080)25265509; 23342405,(080)23342405,NA,NA,Rs. 5 Lakhs,Consultants
DEW POINT,16 Stadium House; Opp Swimming Pool; Narangpura,Ahmedabad,380 009,(079)441016; 441017,NA,NA,NA,NA,CFCs; HCFCs; & HFCs
DEW POND ENGINEERS PVT. LTD.,Plot No. A-478; Road No.26; Wagle Indl. Est.; Thane(W),Mumbai,400 604,(022)25829208,(022)25837117,dewpond@rolta.net,http://www.dew-pond.com,Rs. 125 Lakhs,Atmospheric Cooling Towers
DEW POND ENGINEERS PVT. LTD.,Plot No. A-478; Road No.26; Wagle Indl. Est.; Thane(W),Mumbai,400 604,(022)25829208,(022)25837117,dewpond@rolta.net,http://www.dew-pond.com,Rs. 125 Lakhs,Drift Eliminators
DEW POND ENGINEERS PVT. LTD.,Plot No. A-478; Road No.26; Wagle Indl. Est.; Thane(W),Mumbai,400 604,(022)25829208,(022)25837117,dewpond@rolta.net,http://www.dew-pond.com,Rs. 125 Lakhs,Fans for Cooling Towers
DEW POND ENGINEERS PVT. LTD.,Plot No. A-478; Road No.26; Wagle Indl. Est.; Thane(W),Mumbai,400 604,(022)25829208,(022)25837117,dewpond@rolta.net,http://www.dew-pond.com,Rs. 125 Lakhs,Fills for Cooling Towers
DEW POND ENGINEERS PVT. LTD.,Plot No. A-478; Road No.26; Wagle Indl. Est.; Thane(W),Mumbai,400 604,(022)25829208,(022)25837117,dewpond@rolta.net,http://www.dew-pond.com,Rs. 125 Lakhs,FRP Packaged Cooling Towers
DEW POND ENGINEERS PVT. LTD.,Plot No. A-478; Road No.26; Wagle Indl. Est.; Thane(W),Mumbai,400 604,(022)25829208,(022)25837117,dewpond@rolta.net,http://www.dew-pond.com,Rs. 125 Lakhs,Mechanical Draft Cooling Towers
DHANANJAYA ENTERPRISES,32 Osborne Road,Bangalore,560 042,(080)5300670; 567632,(080)5560661,NA,NA,Rs. 195 Lakhs,Ball Valves
DHANANJAYA ENTERPRISES,32 Osborne Road,Bangalore,560 042,(080)5300670; 567632,(080)5560661,NA,NA,Rs. 195 Lakhs,Butterfly Valves
DHANANJAYA ENTERPRISES,32 Osborne Road,Bangalore,560 042,(080)5300670; 567632,(080)5560661,NA,NA,Rs. 195 Lakhs,Globe Valves
DIAMOND AIR CONDITIONING,24 Chintamani Ind. Est.; Plot #70 Ramtekdi Hadapsar Ind. Est. PB 1256,Pune,411 013,(020)6812283; 6812483,(020)6812789,diamondac.pune@vsnl.com,NA,Rs. 50 Lakhs,Room Air Conditioners
DIAMOND AIR CONDITIONING,24 Chintamani Ind. Est.; Plot #70 Ramtekdi Hadapsar Ind. Est. PB 1256,Pune,411 013,(020)6812283; 6812483,(020)6812789,diamondac.pune@vsnl.com,NA,Rs. 50 Lakhs,Split Air Conditioning Units
DIAMOND AIR CONDITIONING,24 Chintamani Ind. Est.; Plot #70 Ramtekdi Hadapsar Ind. Est. PB 1256,Pune,411 013,(020)6812283; 6812483,(020)6812789,diamondac.pune@vsnl.com,NA,Rs. 50 Lakhs,Water Chilling Machines - Water Cooled
DIKSHIT CONSULTANTS & ENGINEERS PVT. LTD.,201 Shefali Centre; Paldi,Ahmedabad,380 006,(079)6579667; 6576714,(079)6576714,NA,NA,NA,Consultants
DIVYA MARKETING,4 & 5; 4th Fl.; Narang Chambers; 99/3 NR Road,Bangalore,560 002,(080)2233490; 2221809,(080)2226873,polybond@vsnl.com,NA,Rs. 80 Lakhs,Duct Insulation
DIVYA MARKETING,4 & 5; 4th Fl.; Narang Chambers; 99/3 NR Road,Bangalore,560 002,(080)2233490; 2221809,(080)2226873,polybond@vsnl.com,NA,Rs. 80 Lakhs,Insulation Materials
DIVYA MARKETING,4 & 5; 4th Fl.; Narang Chambers; 99/3 NR Road,Bangalore,560 002,(080)2233490; 2221809,(080)2226873,polybond@vsnl.com,NA,Rs. 80 Lakhs,Copper Pipe
DIVYASAKTHI INSULATIONS,C4-F6 Krupa Apt.; West Marredpally; Secunderabad,Hyderabad,500 026,(040)7800152; 7806068,(040)7806068,NA,NA,Rs. 45 Lakhs,Insulation
DIVYASAKTHI INSULATIONS,C4-F6 Krupa Apt.; West Marredpally; Secunderabad,Hyderabad,500 026,(040)7800152; 7806068,(040)7806068,NA,NA,Rs. 45 Lakhs,Acoustic Liners
DIVYASAKTHI INSULATIONS,C4-F6 Krupa Apt.; West Marredpally; Secunderabad,Hyderabad,500 026,(040)7800152; 7806068,(040)7806068,NA,NA,Rs. 45 Lakhs,Insulation Materials
DONROMOS PVT. LTD.,P #1; 2nd Fl.; Rassulpura,Hyderabad,500 003,(040)845156,NA,NA,NA,NA,Air Curtain
DRY AIR SYSTEMS,307 Mahavir Indl. Estate; 32 Mahal Indl. Area; Andheri(E),Mumbai,400 093,(022)56954731; 56954734,(022)56954735,dryair@vsnl.net,http://www.drykor.com,NA,Chemical Dehumidifiers
DRY AIR SYSTEMS,307 Mahavir Indl. Estate; 32 Mahal Indl. Area; Andheri(E),Mumbai,400 093,(022)56954731; 56954734,(022)56954735,dryair@vsnl.net,http://www.drykor.com,NA,Refrigerated Dehumidifiers
DRY AIR SYSTEMS,307 Mahavir Indl. Estate; 32 Mahal Indl. Area; Andheri(E),Mumbai,400 093,(022)56954731; 56954734,(022)56954735,dryair@vsnl.net,http://www.drykor.com,NA,Heat Pump Dehumidifiers
DRYCOOL SYSTEMS (I) PVT. LTD.,C-34 Sector-63; Noida,Delhi,201 307,(0120)2401068; 2401075,(0120)2400304,dcsipl@hotmail.com,NA,Rs. 150 Lakhs,Air Cooling Plants
DRYCOOL SYSTEMS (I) PVT. LTD.,C-34 Sector-63; Noida,Delhi,201 307,(0120)2401068; 2401075,(0120)2400304,dcsipl@hotmail.com,NA,Rs. 150 Lakhs,DX Chillers
DRYCOOL SYSTEMS (I) PVT. LTD.,C-34 Sector-63; Noida,Delhi,201 307,(0120)2401068; 2401075,(0120)2400304,dcsipl@hotmail.com,NA,Rs. 150 Lakhs,FRP Packaged Cooling Towers
DUCFAB ENGINEERS,55A; Arjun Nagar; Safdarjang Enclave; New Delhi,Delhi,110 029,(011)6194572; 6162799,NA,NA,NA,Rs. 20 Lakhs,Ducting
DUCFAB ENGINEERS,55A; Arjun Nagar; Safdarjang Enclave; New Delhi,Delhi,110 029,(011)6194572; 6162799,NA,NA,NA,Rs. 20 Lakhs,Insulation
DUNAMATIC ENGINEERS PVT. LTD.,301 Ram Pratap HOuse; 4 Local Shopping Centre; Kalkaji; New Delhi,Delhi,110 019,(011)6226732; 6226734,(011)6419751,NA,NA,Rs. 300 Lakhs,Central Plants
DUNAMATIC ENGINEERS PVT. LTD.,301 Ram Pratap HOuse; 4 Local Shopping Centre; Kalkaji; New Delhi,Delhi,110 019,(011)6226732; 6226734,(011)6419751,NA,NA,Rs. 300 Lakhs,Packaged Units
DUNAMATIC ENGINEERS PVT. LTD.,301 Ram Pratap HOuse; 4 Local Shopping Centre; Kalkaji; New Delhi,Delhi,110 019,(011)6226732; 6226734,(011)6419751,NA,NA,Rs. 300 Lakhs,Split Units
DUPLOY MARKETING PVT. LTD.,9 Ashirwad Shopping Centre; Opp Kocharah; Ellis Bridge,Ahmedabad,380 006,(079)6578752; 6579761,(079)6576869,NA,NA,NA,Electric Motors
DUPLOY MARKETING PVT. LTD.,9 Ashirwad Shopping Centre; Opp Kocharah; Ellis Bridge,Ahmedabad,380 006,(079)6578752; 6579761,(079)6576869,NA,NA,NA,Miniature Circuit Breakers
DUPLOY MARKETING PVT. LTD.,9 Ashirwad Shopping Centre; Opp Kocharah; Ellis Bridge,Ahmedabad,380 006,(079)6578752; 6579761,(079)6576869,NA,NA,NA,Switchgear
DURAPUF,Shrushti; 3 Saj Chambers 562/5 Shivajinagar,Pune,411 005,(020)5833706,(020)5836795,chandra@giaspn01.vsnl.net.in,NA,NA,Ceiling Diffusers; Linear Diffusers
DURAPUF,Shrushti; 3 Saj Chambers 562/5 Shivajinagar,Pune,411 005,(020)5833706,(020)5836795,chandra@giaspn01.vsnl.net.in,NA,NA,Grilles; Dampers
DURAPUF,Shrushti; 3 Saj Chambers 562/5 Shivajinagar,Pune,411 005,(020)5833706,(020)5836795,chandra@giaspn01.vsnl.net.in,NA,NA,Fire Protection Equipment & Accessories
DURGA AIRCON COMPANY,G-30 & 31 Varalaxmi Complex; Opp Chitrani Theatre; MG Road; Secunderabad,Hyderabad,500 003,(040)7712193,NA,NA,NA,NA,Refrigeration Controls
DURGA AIRCON COMPANY,G-30 & 31 Varalaxmi Complex; Opp Chitrani Theatre; MG Road; Secunderabad,Hyderabad,500 003,(040)7712193,NA,NA,NA,NA,CFCs; HCFCs; & HFCs
DURGA AIRCON COMPANY,G-30 & 31 Varalaxmi Complex; Opp Chitrani Theatre; MG Road; Secunderabad,Hyderabad,500 003,(040)7712193,NA,NA,NA,NA,AC&R Spares
DURGA ENGINEERING CO.,22/2 Deshpran Sasmal Road; Howrah,Kolkata,711 101,(033)682338; 681131,(033)681178,NA,NA,Rs. 285 Lakhs,Butterfly Valves
DURGA ENGINEERING CO.,22/2 Deshpran Sasmal Road; Howrah,Kolkata,711 101,(033)682338; 681131,(033)681178,NA,NA,Rs. 285 Lakhs,Check Valves
DURGA ENGINEERING CO.,22/2 Deshpran Sasmal Road; Howrah,Kolkata,711 101,(033)682338; 681131,(033)681178,NA,NA,Rs. 285 Lakhs,Sluice Valves
DURGA ENTERPRISES,43/1 Bannerghatta Road,Bangalore,(080)645854,NA,NA,NA,NA,NA,Vibration Isolators
DURGA TRADING COMPANY,1679/6 Dakhni Rai Street; Daryaganj,Delhi,110 002,(011)3283669,(011)3276116,NA,NA,Rs. 75 Lakhs,Spray Nozzles
DURGA TRADING COMPANY,1679/6 Dakhni Rai Street; Daryaganj,Delhi,110 002,(011)3283669,(011)3276116,NA,NA,Rs. 75 Lakhs,Refrigeration Controls
DURGA TRADING COMPANY,1679/6 Dakhni Rai Street; Daryaganj,Delhi,110 002,(011)3283669,(011)3276116,NA,NA,Rs. 75 Lakhs,AC&R Spares
DUSTVEN PVT. LTD.,143 Infantry Road,Bangalore,560 001,(080)22864021; 22864128,(080)22868539,admin@dustven.net,http://www.dustven.net,Rs. 850 Lakhs,Industrial Ventilation; Exhaust Systems
DUSTVEN PVT. LTD.,143 Infantry Road,Bangalore,560 001,(080)22864021; 22864128,(080)22868539,admin@dustven.net,http://www.dustven.net,Rs. 850 Lakhs,Dust Extraction Systems
DUSTVEN PVT. LTD.,143 Infantry Road,Bangalore,560 001,(080)22864021; 22864128,(080)22868539,admin@dustven.net,http://www.dustven.net,Rs. 850 Lakhs,Scrubbers
DYNA FILTERS PVT. LTD.,Dyna House; 98/A5 Hadapsar Indl. Est.,Pune,411 013,(020)6872772,(020)6877955,dynafilt@pn2.vsnl.net.in,NA,Rs. 350 Lakhs,Air Curtain
DYNA FILTERS PVT. LTD.,Dyna House; 98/A5 Hadapsar Indl. Est.,Pune,411 013,(020)6872772,(020)6877955,dynafilt@pn2.vsnl.net.in,NA,Rs. 350 Lakhs,Bag & Cloth Filters
DYNA FILTERS PVT. LTD.,Dyna House; 98/A5 Hadapsar Indl. Est.,Pune,411 013,(020)6872772,(020)6877955,dynafilt@pn2.vsnl.net.in,NA,Rs. 350 Lakhs,High Efficiency Particulate Air Filters (HEPA)
DYNACRAFT AIR CONTROLS,E1 Nanddham Industrial Estate; Marol; Andheri(E),Mumbai,400 059,(022)28501996,(022)28505200,krishnan@dynacraftindia.com,NA,Rs. 600 Lakhs,Ceiling Diffusers; Linear Diffusers
DYNACRAFT AIR CONTROLS,E1 Nanddham Industrial Estate; Marol; Andheri(E),Mumbai,400 059,(022)28501996,(022)28505200,krishnan@dynacraftindia.com,NA,Rs. 600 Lakhs,Grilles; Dampers
DYNACRAFT AIR CONTROLS,E1 Nanddham Industrial Estate; Marol; Andheri(E),Mumbai,400 059,(022)28501996,(022)28505200,krishnan@dynacraftindia.com,NA,Rs. 600 Lakhs,Smoke; Fire Dampers
EBM NADI INTERNATIONAL (P) LTD.,26/3 GNT Road; Erankencherry,Chennai,600 118,(044)25377495; 26720103,(044)25371149,ebmnadi@md2.vsnl.net.in,http://www.ebmnadi.com,NA,Industrial Centrifugal Fans
EBM NADI INTERNATIONAL (P) LTD.,26/3 GNT Road; Erankencherry,Chennai,600 118,(044)25377495; 26720103,(044)25371149,ebmnadi@md2.vsnl.net.in,http://www.ebmnadi.com,NA,Instrument Cooling Fans
EI DUPONT INDIA LTD.,701-724 Bonanza; Sahar Plaza Complx Andheri-Kurla Road; Andheri(E),Mumbai,400 059,(022)8390770,(022)8393960,K.Ganesh@ind.dupont.com,NA,Rs. 30000 Lakhs,CFCs; HCFCs; & HFCs
EL-O-MATIC INDIA PVT. LTD.,212/2 Sholapur Road; Hadapsar,Pune,411 028,(020)672016; 670949,(020)672040,NA,NA,Rs. 1500 Lakhs,Motorised Valves; 2-Way; 3-Way
EL-O-MATIC INDIA PVT. LTD.,212/2 Sholapur Road; Hadapsar,Pune,411 028,(020)672016; 670949,(020)672040,NA,NA,Rs. 1500 Lakhs,Solenoid Valves
ETA ENGINEERING PVT. LTD.,ETA House; 28 Krishna Reddy Colony; Domlur Layout,Bangalore,560 071,(080)25354392; 25354393,(080)25354390,blore@eta-engg.com,NA,Rs. 15000 Lakhs,Air Handling Units
ETA ENGINEERING PVT. LTD.,ETA House; 28 Krishna Reddy Colony; Domlur Layout,Bangalore,560 071,(080)25354392; 25354393,(080)25354390,blore@eta-engg.com,NA,Rs. 15000 Lakhs,Air-cooled Packaged Type
ETA ENGINEERING PVT. LTD.,ETA House; 28 Krishna Reddy Colony; Domlur Layout,Bangalore,560 071,(080)25354392; 25354393,(080)25354390,blore@eta-engg.com,NA,Rs. 15000 Lakhs,Ductable Splits Units
ETA ENGINEERING PVT. LTD.,ETA House; 28 Krishna Reddy Colony; Domlur Layout,Bangalore,560 071,(080)25354392; 25354393,(080)25354390,blore@eta-engg.com,NA,Rs. 15000 Lakhs,Room Air Conditioners
ETA ENGINEERING PVT. LTD.,ETA House; 28 Krishna Reddy Colony; Domlur Layout,Bangalore,560 071,(080)25354392; 25354393,(080)25354390,blore@eta-engg.com,NA,Rs. 15000 Lakhs,Split Air Conditioning Units
ETA ENGINEERING PVT. LTD.,ETA House; 28 Krishna Reddy Colony; Domlur Layout,Bangalore,560 071,(080)25354392; 25354393,(080)25354390,blore@eta-engg.com,NA,Rs. 15000 Lakhs,Central Plants
ETA ENGINEERING PVT. LTD.,ETA House; 28 Krishna Reddy Colony; Domlur Layout,Bangalore,560 071,(080)25354392; 25354393,(080)25354390,blore@eta-engg.com,NA,Rs. 15000 Lakhs,Electrical Work
ETA ENGINEERING PVT. LTD.,ETA House; 28 Krishna Reddy Colony; Domlur Layout,Bangalore,560 071,(080)25354392; 25354393,(080)25354390,blore@eta-engg.com,NA,Rs. 15000 Lakhs,Central Plant Service
ETA GENERAL PVT. LTD.,688 Anna Salai; 5th Fl. Seethakathi Chambers,Chennai,600 006,(044)8525650; 8416773,(044)8545901,ogeneral@mds.vsnl.net.in,NA,NA,Health System Air Conditioners
ETA GENERAL PVT. LTD.,688 Anna Salai; 5th Fl. Seethakathi Chambers,Chennai,600 006,(044)8525650; 8416773,(044)8545901,ogeneral@mds.vsnl.net.in,NA,NA,Room Air Conditioners
ETA GENERAL PVT. LTD.,688 Anna Salai; 5th Fl. Seethakathi Chambers,Chennai,600 006,(044)8525650; 8416773,(044)8545901,ogeneral@mds.vsnl.net.in,NA,NA,Split Air Conditioning Units
EAGLE AIRCONS PVT. LTD.,Darshak; 14-A Swastik Soc.; Punjabi Mall Lane; Navrangpura,Ahmedabad,380 009,(079)404538; 402488,(079)6562608,NA,NA,Rs. 100 Lakhs,Central Plants
EAGLE AIRCONS PVT. LTD.,Darshak; 14-A Swastik Soc.; Punjabi Mall Lane; Navrangpura,Ahmedabad,380 009,(079)404538; 402488,(079)6562608,NA,NA,Rs. 100 Lakhs,Clean Room
EAGLE ENGINEERS,H-Block; MIDC; Pimpri,Pune,411 018,(020)773106; 760540,(020)773106,NA,NA,NA,Air Handling Units
EAGLE ENGINEERS,H-Block; MIDC; Pimpri,Pune,411 018,(020)773106; 760540,(020)773106,NA,NA,NA,DX Chillers
EAGLE ENGINEERS,H-Block; MIDC; Pimpri,Pune,411 018,(020)773106; 760540,(020)773106,NA,NA,NA,Shell & Tube Condensers
ECHORD,34-4/4 Raghavendra Nagar; Sainikpuri PO; Secunderabad,Hyderabad,500 094,(040)27115522; 55281929,(040)27119533,echorhyd@hotmail.com,NA,Rs. 20 Lakhs,Cold Stores - Built - up
ECHORD,34-4/4 Raghavendra Nagar; Sainikpuri PO; Secunderabad,Hyderabad,500 094,(040)27115522; 55281929,(040)27119533,echorhyd@hotmail.com,NA,Rs. 20 Lakhs,Insulation
ECHORD,34-4/4 Raghavendra Nagar; Sainikpuri PO; Secunderabad,Hyderabad,500 094,(040)27115522; 55281929,(040)27119533,echorhyd@hotmail.com,NA,Rs. 20 Lakhs,Insulation Materials
ECMAS,3-6-260/101 Madhuri Mansion; Himayatnagar,Hyderabad,500 029,(040)231450; 231022,(040)597190,NA,NA,NA,Insulation
ECOCHEM,Mani Bhuvan; 2nd Floor; 11 Sadashiv Lane; VP Road,Mumbai,400 004,(022)31094436,(022)23806161,ecochemplus@hotmail.com,http://www.ecochemplus.com,NA,Cleaning Compounds for Heat Exchangers
ECOCHEM,Mani Bhuvan; 2nd Floor; 11 Sadashiv Lane; VP Road,Mumbai,400 004,(022)31094436,(022)23806161,ecochemplus@hotmail.com,http://www.ecochemplus.com,NA,Pipe Cleaning Compounds
ECOCHEM,Mani Bhuvan; 2nd Floor; 11 Sadashiv Lane; VP Road,Mumbai,400 004,(022)31094436,(022)23806161,ecochemplus@hotmail.com,http://www.ecochemplus.com,NA,Protective Coating Chemicals
